Time,header.seq,header.frame_id,child_frame_id,pose.x,pose.y,pose.z,orientation.x,orientation.y,orientation.z,orientation.w,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1721204074.592275,1629,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204074.6924446,1630,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204074.7921872,1631,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204074.8923478,1632,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204074.9923291,1633,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204075.09238,1634,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204075.1924772,1635,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204075.2925088,1636,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204075.3927033,1637,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204075.4926999,1638,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204075.5925891,1639,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204075.69249,1640,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204075.7927332,1641,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204075.8928528,1642,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204075.9927268,1643,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204076.0928597,1644,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204076.1928585,1645,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204076.292882,1646,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204076.3929002,1647,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204076.4929478,1648,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204076.593057,1649,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204076.6930923,1650,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204076.7931185,1651,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204076.8929975,1652,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204076.9931736,1653,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204077.093295,1654,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204077.1933453,1655,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204077.2933664,1656,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204077.3934238,1657,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204077.4935112,1658,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204077.5935647,1659,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204077.6936474,1660,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204077.7934213,1661,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204077.8936799,1662,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204077.9937098,1663,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204078.093787,1664,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204078.1937666,1665,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204078.2937975,1666,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204078.39392,1667,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204078.4938192,1668,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204078.593922,1669,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204078.6939886,1670,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204078.794038,1671,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204078.8941548,1672,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204078.9940343,1673,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204079.0941043,1674,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204079.1940951,1675,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204079.2942216,1676,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204079.394316,1677,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204079.494391,1678,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204079.5945213,1679,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204079.6944387,1680,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204079.7945142,1681,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204079.8944247,1682,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204079.994404,1683,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204080.0946326,1684,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204080.1946237,1685,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204080.294609,1686,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204080.3946126,1687,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204080.4946766,1688,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204080.594613,1689,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204080.6946893,1690,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204080.7947252,1691,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204080.894773,1692,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204080.9948654,1693,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204081.094939,1694,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204081.1950762,1695,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204081.2950726,1696,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204081.3951097,1697,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204081.4950855,1698,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204081.5950594,1699,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204081.6951737,1700,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204081.7951262,1701,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204081.8951094,1702,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204081.9952526,1703,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204082.0954194,1704,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204082.1953006,1705,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204082.2954216,1706,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204082.3953881,1707,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204082.4955657,1708,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204082.5953696,1709,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204082.6954284,1710,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204082.795548,1711,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204082.895647,1712,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204082.9956832,1713,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204083.0957532,1714,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204083.1957014,1715,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204083.2958376,1716,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204083.3957908,1717,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204083.4958758,1718,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204083.595936,1719,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204083.6959357,1720,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204083.7960181,1721,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204083.8959706,1722,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204083.996013,1723,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204084.0961037,1724,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204084.1961496,1725,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204084.2960958,1726,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204084.3963726,1727,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204084.496345,1728,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204084.5963686,1729,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204084.696408,1730,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204084.7964432,1731,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204084.8964353,1732,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204084.9965374,1733,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204085.0964766,1734,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204085.196459,1735,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204085.2965314,1736,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204085.3966117,1737,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204085.4966679,1738,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204085.596728,1739,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204085.6968405,1740,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204085.7968953,1741,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204085.8968904,1742,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204085.9969075,1743,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204086.0968704,1744,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204086.1969624,1745,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204086.2969923,1746,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204086.397085,1747,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204086.4971108,1748,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204086.5971847,1749,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204086.6970568,1750,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204086.7970912,1751,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204086.8971548,1752,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204086.9973342,1753,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204087.097294,1754,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204087.197463,1755,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204087.2975228,1756,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204087.3973808,1757,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204087.497525,1758,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204087.5975463,1759,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204087.6976724,1760,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204087.7977157,1761,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204087.8976943,1762,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204087.997655,1763,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204088.097782,1764,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204088.197876,1765,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204088.2981079,1766,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204088.3978243,1767,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204088.497884,1768,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204088.598151,1769,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204088.6980548,1770,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204088.7980804,1771,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204088.898133,1772,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204088.9981399,1773,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204089.0980554,1774,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204089.1980774,1775,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204089.298209,1776,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204089.3981652,1777,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204089.4982913,1778,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204089.5984147,1779,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204089.6982899,1780,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204089.7983546,1781,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204089.8983564,1782,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204089.9984057,1783,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204090.0984726,1784,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204090.1983829,1785,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204090.2985463,1786,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204090.39872,1787,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204090.498616,1788,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204090.5989137,1789,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721204090.6988192,1790,odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
